product_id,product_name,main_category,discounted_price,actual_price,discount_percentage,rating,rating_count,estimated_revenue,price_tier,discount_range,rating_category,value_score,savings_amount
B00URH5E34,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories,0.47,0.47,0.0,3.6,13572.0,6378.84,Budget,0-25%,Average,7.6596,0.0
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories,13.19,22.79,42.0,4.5,22420.0,295719.8,Economy,40-60%,Excellent,0.3412,9.6
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",Home&Kitchen,33.59,45.59,26.0,3.9,32931.0,1106152.29,Economy,25-40%,Average,0.1161,12.0
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,1.19,1.19,0.0,4.3,5036.0,5992.84,Budget,0-25%,High-Rated,3.6135,0.0
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,32.39,60.0,46.0,4.0,26164.0,847451.96,Economy,40-60%,High-Rated,0.1235,27.61
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,Electronics,8.94,9.54,6.0,4.0,13797.0,123345.18,Budget,0-25%,High-Rated,0.4474,0.6
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen,25.78,43.74,41.0,4.1,31388.0,809182.64,Economy,40-60%,High-Rated,0.159,17.96
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,20.34,20.34,0.0,4.2,14290.0,290658.6,Economy,0-25%,High-Rated,0.2065,0.0
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,1.91,2.16,12.0,4.3,989.0,1888.99,Budget,0-25%,High-Rated,2.2513,0.25
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant - Black,Computers&Accessories,6.59,21.59,69.0,4.3,28829.0,189983.11,Budget,60%+,High-Rated,0.6525,15.0
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,1.19,2.05,42.0,4.5,11339.0,13493.41,Budget,40-60%,Excellent,3.7815,0.86
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,2.99,4.79,38.0,3.4,4642.0,13879.58,Budget,25-40%,Average,1.1371,1.8
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,11.99,12.9,7.0,4.1,9275.0,111207.25,Economy,0-25%,High-Rated,0.342,0.91
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,7.62,7.62,0.0,4.3,4570.0,34823.4,Budget,0-25%,High-Rated,0.5643,0.0
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers&Accessories,15.54,21.54,28.0,4.1,25771.0,400481.34,Economy,25-40%,High-Rated,0.2638,6.0
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen,13.19,22.79,42.0,4.3,15276.0,201490.44,Economy,40-60%,High-Rated,0.326,9.6
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,3.23,9.6,66.0,3.6,10134.0,32732.82,Budget,60%+,Average,1.1146,6.37
B01486F4G6,Borosil Jumbo 1000-Watt Grill Sandwich Maker (Black),Home&Kitchen,34.36,44.28,22.0,4.3,6987.0,240073.32,Economy,0-25%,High-Rated,0.1252,9.92
B0148NPH9I,"Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey)",Computers&Accessories,31.68,38.34,17.0,4.5,16146.0,511505.28,Economy,0-25%,Excellent,0.1421,6.66
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,64.38,89.34,28.0,3.9,3584.0,230737.92,Mid-Range,25-40%,Average,0.0606,24.96
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,3.71,5.7,35.0,4.4,426973.0,1584069.83,Budget,25-40%,High-Rated,1.186,1.99
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,3.71,16.8,78.0,4.4,426973.0,1584069.83,Budget,60%+,High-Rated,1.186,13.09
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics,3.19,3.78,16.0,4.5,28030.0,89415.7,Budget,0-25%,Excellent,1.4107,0.59
B014SZPBM4,"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics,4.56,4.8,5.0,4.4,2111.0,9626.16,Budget,0-25%,High-Rated,0.9649,0.24
B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",Home&Kitchen,14.39,28.8,50.0,3.9,1202.0,17296.78,Economy,40-60%,Average,0.271,14.41
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,9.59,20.4,53.0,4.1,28638.0,274638.42,Budget,40-60%,High-Rated,0.4275,10.81
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics,5.75,7.19,20.0,4.3,11687.0,67200.25,Budget,0-25%,High-Rated,0.7478,1.44
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers&Accessories,10.19,11.99,15.0,4.1,6736.0,68639.84,Economy,0-25%,High-Rated,0.4024,1.8
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",Computers&Accessories,9.59,20.99,54.0,4.1,5626.0,53953.34,Budget,40-60%,High-Rated,0.4275,11.4
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),Electronics,2.22,5.99,63.0,4.2,25.0,55.5,Budget,60%+,High-Rated,1.8919,3.77
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,39.59,49.2,20.0,3.9,15783.0,624848.97,Economy,0-25%,Average,0.0985,9.61
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,21.59,34.93,38.0,4.3,20342.0,439183.78,Economy,25-40%,High-Rated,0.1992,13.34
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories,1.79,5.99,70.0,4.1,25607.0,45836.53,Budget,60%+,High-Rated,2.2905,4.2
B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",Home&Kitchen,17.99,26.39,32.0,4.4,6531.0,117492.69,Economy,25-40%,High-Rated,0.2446,8.4
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen,43.19,113.46,62.0,4.1,11828.0,510851.32,Economy,60%+,High-Rated,0.0949,70.27
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,88.19,130.8,33.0,4.2,11957.0,1054487.83,Mid-Range,25-40%,High-Rated,0.0476,42.61
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,23.99,35.99,33.0,4.4,388.0,9308.12,Economy,25-40%,High-Rated,0.1834,12.0
B01C8P29N0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",Home&Kitchen,7.5,16.8,55.0,4.2,23316.0,174870.0,Budget,40-60%,High-Rated,0.56,9.3
B01C8P29T4,"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue",Home&Kitchen,7.19,9.42,24.0,4.2,24247.0,174335.93,Budget,0-25%,High-Rated,0.5841,2.23
B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home&Kitchen,8.39,20.28,59.0,4.1,3524.0,29566.36,Budget,40-60%,High-Rated,0.4887,11.89
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,5.87,14.4,59.0,4.4,69538.0,408188.06,Budget,40-60%,High-Rated,0.7496,8.53
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,2.75,7.14,62.0,4.3,12835.0,35296.25,Budget,60%+,High-Rated,1.5636,4.39
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,Electronics,3.59,8.4,57.0,4.4,8714.0,31283.26,Budget,40-60%,High-Rated,1.2256,4.81
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,7.19,11.99,40.0,4.1,192590.0,1384722.1,Budget,40-60%,High-Rated,0.5702,4.8
B01DF26V7A,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)",Electronics,7.19,15.59,54.0,4.1,192589.0,1384714.91,Budget,40-60%,High-Rated,0.5702,8.4
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,3.44,5.99,42.0,4.4,8076.0,27781.44,Budget,40-60%,High-Rated,1.2791,2.55
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics,3.23,3.78,15.0,4.5,17810.0,57526.3,Budget,0-25%,Excellent,1.3932,0.55
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,Computers&Accessories,41.98,46.5,10.0,3.4,12185.0,511526.3,Economy,0-25%,Average,0.081,4.52
B01EY310UM,"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1",Home&Kitchen,15.85,18.54,14.0,4.3,15453.0,244930.05,Economy,0-25%,High-Rated,0.2713,2.69
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories,8.75,19.8,56.0,4.3,82356.0,720615.0,Budget,40-60%,High-Rated,0.4914,11.05
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),Electronics,5.99,5.99,0.0,4.2,31539.0,188918.61,Budget,0-25%,High-Rated,0.7012,0.0
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",Electronics,11.39,11.99,5.0,4.2,31539.0,359229.21,Economy,0-25%,High-Rated,0.3687,0.6
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home&Kitchen,2.21,5.4,59.0,4.2,4971.0,10985.91,Budget,40-60%,High-Rated,1.9005,3.19
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),Electronics,16.79,35.88,53.0,4.1,97175.0,1631568.25,Economy,40-60%,High-Rated,0.2442,19.09
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen,20.39,38.32,47.0,3.8,54032.0,1101712.48,Economy,40-60%,Average,0.1864,17.93
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories,2.63,8.4,69.0,4.3,20053.0,52739.39,Budget,60%+,High-Rated,1.635,5.77
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,3.95,10.14,61.0,4.2,29746.0,117496.7,Budget,60%+,High-Rated,1.0633,6.19
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",Computers&Accessories,6.59,11.94,45.0,4.2,29746.0,196026.14,Budget,40-60%,High-Rated,0.6373,5.35
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen,44.39,51.54,14.0,4.1,26543.0,1178243.77,Economy,0-25%,High-Rated,0.0924,7.15
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,Computers&Accessories,13.79,20.39,32.0,4.2,122478.0,1688971.62,Economy,25-40%,High-Rated,0.3046,6.6
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",Computers&Accessories,3.59,7.8,54.0,4.5,33176.0,119101.84,Budget,40-60%,Excellent,1.2535,4.21
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen,17.99,21.3,16.0,3.9,14667.0,263859.33,Economy,0-25%,Average,0.2168,3.31
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",Electronics,3.59,5.99,40.0,4.2,24432.0,87710.88,Budget,40-60%,High-Rated,1.1699,2.4
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,2.15,5.99,64.0,4.1,10174.0,21874.1,Budget,60%+,High-Rated,1.907,3.84
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Computers&Accessories,7.19,10.74,33.0,4.4,61314.0,440847.66,Budget,25-40%,High-Rated,0.612,3.55
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories,3.59,6.6,46.0,4.6,33434.0,120028.06,Budget,40-60%,Excellent,1.2813,3.01
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),Computers&Accessories,5.99,13.2,55.0,4.4,25177.0,150810.23,Budget,40-60%,High-Rated,0.7346,7.21
B01JOFKL0A,Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),Computers&Accessories,63.59,76.26,17.0,3.9,8280.0,526525.2,Mid-Range,0-25%,Average,0.0613,12.67
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",Home&Kitchen,173.99,282.71,38.0,4.3,2026.0,352503.74,Premium,25-40%,High-Rated,0.0247,108.72
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),Computers&Accessories,10.79,17.99,40.0,4.2,23174.0,250047.46,Economy,40-60%,High-Rated,0.3893,7.2
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",Home&Kitchen,105.59,143.94,27.0,4.1,4157.0,438937.63,Mid-Range,25-40%,High-Rated,0.0388,38.35
B01L7C4IU2,Havells Ambrose 1200mm Ceiling Fan (Pearl White Wood),Home&Kitchen,26.39,36.54,28.0,4.2,2686.0,70883.54,Economy,25-40%,High-Rated,0.1592,10.15
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories,5.7,18.0,68.0,4.2,64273.0,366356.1,Budget,60%+,High-Rated,0.7368,12.3
B01LONQBDG,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,Computers&Accessories,4.19,10.79,61.0,4.1,14896.0,62414.24,Budget,60%+,High-Rated,0.9785,6.6
B01LWYDEQ7,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",Home&Kitchen,2.39,5.94,60.0,4.1,270563.0,646645.57,Budget,60%+,High-Rated,1.7155,3.55
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,11.98,15.38,22.0,4.2,7274.0,87142.52,Economy,0-25%,High-Rated,0.3506,3.4
B01LYLJ99X,HP v222w 64GB USB 2.0 Pen Drive (Silver),Computers&Accessories,5.39,15.6,65.0,4.2,4959.0,26729.01,Budget,60%+,High-Rated,0.7792,10.21
B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home&Kitchen,26.39,38.28,31.0,4.3,9650.0,254663.5,Economy,25-40%,High-Rated,0.1629,11.89
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),Home&Kitchen,16.8,29.82,44.0,4.1,19998.0,335966.4,Economy,40-60%,High-Rated,0.2441,13.02
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,44.53,53.94,17.0,4.3,356.0,15852.68,Economy,0-25%,High-Rated,0.0966,9.41
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,2.39,8.39,72.0,4.2,12153.0,29045.67,Budget,60%+,High-Rated,1.7573,6.0
B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)",Electronics,4.55,11.99,62.0,4.2,12153.0,55296.15,Budget,60%+,High-Rated,0.9231,7.44
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen,21.83,29.88,27.0,4.4,7946.0,173461.18,Economy,25-40%,High-Rated,0.2016,8.05
B01M5F614J,"Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)",Home&Kitchen,78.59,167.99,53.0,4.0,2961.0,232704.99,Mid-Range,40-60%,High-Rated,0.0509,89.4
B01M6453MB,"Prestige Delight PRWO Electric Rice Cooker (1 L, White)",Home&Kitchen,27.36,36.54,25.0,4.1,4118.0,112668.48,Economy,25-40%,High-Rated,0.1499,9.18
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home&Kitchen,26.99,42.6,37.0,4.0,3973.0,107231.27,Economy,25-40%,High-Rated,0.1482,15.61
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey",Computers&Accessories,9.59,15.54,38.0,4.4,34852.0,334230.68,Budget,25-40%,High-Rated,0.4588,5.95
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),Electronics,8.39,11.99,30.0,4.1,273189.0,2292055.71,Budget,25-40%,High-Rated,0.4887,3.6
B01MQ2A86A,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers&Accessories,15.54,19.74,21.0,4.6,12375.0,192307.5,Economy,0-25%,Excellent,0.296,4.2
B01MQZ7J8K,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Home&Kitchen,8.99,17.34,48.0,3.9,63350.0,569516.5,Budget,40-60%,Average,0.4338,8.35
B01MRARGBW,Eco Crystal J 5 inch Cartridge (Pack of 2),Home&Kitchen,2.39,4.8,50.0,4.1,1379.0,3295.81,Budget,40-60%,High-Rated,1.7155,2.41
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,8.26,8.96,8.0,4.5,2280.0,18832.8,Budget,0-25%,Excellent,0.5448,0.7
B01MY839VW,"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)",Home&Kitchen,6.59,13.08,50.0,4.2,13029.0,85861.11,Budget,40-60%,High-Rated,0.6373,6.49
B01N1XVVLC,"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)",Home&Kitchen,115.08,191.99,40.0,4.1,1017.0,117036.36,Mid-Range,40-60%,High-Rated,0.0356,76.91
B01N4EV2TL,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow",Computers&Accessories,17.94,23.94,25.0,4.3,7241.0,129903.54,Economy,25-40%,High-Rated,0.2397,6.0
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&Kitchen,6.71,12.12,45.0,4.1,17325.0,116250.75,Budget,40-60%,High-Rated,0.611,5.41
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories,6.95,16.8,59.0,4.3,189104.0,1314272.8,Budget,40-60%,High-Rated,0.6187,9.85
B01N90RZ4M,Tata Sky Universal Remote,Electronics,2.76,5.99,54.0,3.7,2960.0,8169.6,Budget,40-60%,Average,1.3406,3.23
B01NBX5RSB,HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable),Computers&Accessories,9.24,18.56,50.0,4.3,2585.0,23885.4,Budget,40-60%,High-Rated,0.4654,9.32
B01NCVJMKX,"SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters",Home&Kitchen,5.99,11.99,50.0,4.1,4859.0,29105.41,Budget,40-60%,High-Rated,0.6845,6.0
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories,53.39,68.81,22.0,4.4,25006.0,1335070.34,Mid-Range,0-25%,High-Rated,0.0824,15.42
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)",Electronics,5.27,9.1,42.0,4.2,4296.0,22639.92,Budget,40-60%,High-Rated,0.797,3.83
B06XGWRKYT,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),Electronics,95.99,191.99,50.0,3.8,3022.0,290081.78,Mid-Range,40-60%,Average,0.0396,96.0
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen,3.7,5.99,38.0,3.9,4584.0,16960.8,Budget,25-40%,Average,1.0541,2.29
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen,13.19,21.54,39.0,4.2,4244.0,55978.36,Economy,25-40%,High-Rated,0.3184,8.35
B06XR9PR5X,"Amazon Basics HDMI Coupler,Black",Electronics,2.51,7.2,65.0,4.4,18872.0,47368.72,Budget,60%+,High-Rated,1.753,4.69
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics,6.85,11.99,43.0,4.3,38221.0,261813.85,Budget,40-60%,High-Rated,0.6277,5.14
B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&Kitchen,1.79,3.6,50.0,4.1,4074.0,7292.46,Budget,40-60%,High-Rated,2.2905,1.81
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,70.68,90.07,22.0,4.5,7241.0,511793.88,Mid-Range,0-25%,Excellent,0.0637,19.39
B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories,2.15,6.0,64.0,4.2,92595.0,199079.25,Budget,60%+,High-Rated,1.9535,3.85
B0718ZN31Q,Rts High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),Electronics,7.18,59.99,88.0,4.2,910.0,6533.8,Budget,60%+,High-Rated,0.585,52.81
